timestamp,iteration_ms
1786705016.877304,77.8020180000567
1786705016.955827,78.47953399993912
1786705017.0337024,77.83101799998349
1786705017.1115909,77.84557299999051
1786705017.1901026,78.46884900004625
1786705017.2680147,77.86820300009367
1786705017.3455532,77.49461100002009
1786705017.4234495,77.85518499997579
1786705017.5184097,94.89357199993265
1786705017.641056,122.60247899996557
1786705017.7256362,84.52401399995324
1786705017.8049614,79.27012400000422
1786705017.8845665,79.55984499994884
1786705017.9632218,78.61516299999494
1786705018.0459552,82.68866900004923
1786705018.1246567,78.52362699998139
1786705018.2050002,80.18302899995433
1786705018.284335,79.24377199992705
1786705018.3656719,81.25450700003967
1786705018.4438076,77.93442499996672
1786705018.52136,77.34803799985457
1786705018.6003237,78.74884800003201
1786705018.6785743,78.03727700002128
1786705018.7560172,77.24981599994862
1786705018.833902,77.69035199999053
1786705018.9124162,78.36829400002898
1786705018.9907305,78.10485100003461
1786705019.0693328,78.3912379999947
1786705019.1476216,78.22386799989545
1786705019.226953,79.26712400012548
1786705019.3065908,79.57043800001884
1786705019.3853967,78.67188499994882
1786705019.46392,78.45170099994903
1786705019.5421796,78.04405500019129
1786705019.6201782,77.79825899979187
1786705019.723999,103.60332100003689
1786705019.8247132,100.67053400007353
1786705019.9040003,79.24293999985821
1786705019.983062,79.02114400008031
1786705020.061603,78.49797899984878
1786705020.140616,78.96968099998958
1786705020.2204468,79.78673299999173
1786705020.2987587,78.26903500017579
1786705020.3774037,78.59649700003501
1786705020.4561703,78.72060799991232
1786705020.5355937,79.37714200011214
1786705020.6135113,77.87251800004924
1786705020.692051,78.4925339999063
1786705020.7720153,79.91845599985936
1786705020.853291,81.22904300012124
1786705020.9346888,81.35630300012053
1786705021.017892,83.16124099997069
1786705021.0972598,79.32540199999494
1786705021.1786222,81.31963599998926
1786705021.2584784,79.81530799997927
1786705021.340235,81.71522799989361
1786705021.4180744,77.79736999987108
1786705021.4981055,79.98864099999992
1786705021.5775251,79.37540099987928
1786705021.658577,81.00667400003658
1786705021.7386732,80.0531959998807
1786705021.8241498,85.42904800015094
1786705021.9221203,97.91513600021062
1786705022.0257125,103.54232100007721
1786705022.1058688,80.05423300005532
1786705022.186683,80.65478599996823
1786705022.2656891,78.95953299998837
1786705022.3450274,79.29121600000144
1786705022.424364,79.2587910000293
1786705022.5041533,79.74336400002358
1786705022.5850253,80.76793400005045
1786705022.666024,80.94954499983942
1786705022.7453325,79.2336060001162
1786705022.8243978,78.97338499992657
1786705022.9044058,79.75851200012585
1786705022.9845426,80.05560399988099
1786705023.064292,79.49630899997828
1786705023.1437962,79.39725400001407
1786705023.2224257,78.53868300003342
1786705023.302664,80.19382499992389
1786705023.383237,80.4674910000358
1786705023.4628983,79.54119700002593
1786705023.5423338,79.36229100005221
1786705023.6217089,79.27971699996306
1786705023.7010083,79.22373599990351
1786705023.7800002,78.91686600009962
1786705023.8588848,78.80903299997044
1786705023.9400916,81.12952500005122
1786705024.0336297,93.444725000154
1786705024.1330874,99.3252239998128
1786705024.2265124,93.3619660002023
1786705024.306727,80.13815800018165
1786705024.3855655,78.76209000005474
1786705024.4644203,78.77421900002446
1786705024.5451684,80.53478600004382
1786705024.6237712,78.46071300014046
1786705024.7024293,78.39763999982097
1786705024.7815893,79.11484000010205
1786705024.8620455,80.26596500008054
1786705024.9410064,78.80191599997488
1786705025.0206776,79.62448900002528
1786705025.0992494,78.45472000008158
1786705025.1797516,80.41369900001882
1786705025.2584336,78.63755199991829
1786705025.3385713,79.91631599998072
1786705025.4180105,79.1443610000897
1786705025.4972632,79.17343500002971
1786705025.5768077,79.37652599980538
1786705025.6563187,79.3533399998978
1786705025.7380102,81.4012079999884
1786705025.8182125,80.11653600010504
1786705025.901101,82.65341600008469
1786705025.9811103,79.96788900004503
1786705026.0604024,78.98254899987478
1786705026.1404343,79.79548599996633
1786705026.2362938,95.55304400009845
1786705026.3339624,97.62837399989621
1786705026.430345,96.33866599983776
1786705026.5092316,78.81810699996095
1786705026.5892575,79.94494700005816
1786705026.668177,78.70951599988985
1786705026.7469296,78.69951500015304
1786705026.828908,81.84579799990388
1786705026.9091887,80.234462999897
1786705026.988446,79.21130699992318
1786705027.0668492,78.35816900001191
1786705027.1451488,78.25466999997843
1786705027.2250757,79.88033800006633
1786705027.304692,79.56904499997108
1786705027.3840063,79.17501199995058
1786705027.4623551,78.23617099984403
1786705027.5416183,79.19658699984211
1786705027.6214764,79.8131359999843
1786705027.7003584,78.83581299984144
1786705027.77912,78.71716499994363
1786705027.8575861,78.4178360001988
1786705027.9370472,79.41562099995281
1786705028.0176678,80.4775740000423
1786705028.0978642,80.05343100012396
1786705028.1780465,80.1376160000018
1786705028.2574937,79.40221600006225
1786705028.3367832,79.2456060000859
1786705028.4285674,91.73977399996147
1786705028.5242822,95.62538099999074
1786705028.62045,96.0286920001181
1786705028.6995316,78.94709099991815
1786705028.778325,78.52094700001544
1786705028.8625505,84.10544499997741
1786705028.9418519,79.18956999992588
1786705029.0223258,80.43120499996803
1786705029.1029272,80.55805800017879
1786705029.1822708,79.29803399997581
1786705029.262129,79.60434500000702
1786705029.3416777,79.50449500003742
1786705029.4212155,79.49331000008897
1786705029.499168,77.90808499999002
1786705029.5782495,79.03803599992898
1786705029.6570492,78.75620599998001
1786705029.7362611,79.16808999993918
1786705029.8147635,78.45678399985445
1786705029.8935075,78.70039199997336
1786705029.9749348,81.38145699990673
1786705030.0549803,80.00321300005453
1786705030.1345696,79.54512500009514
1786705030.214664,80.05176899996513
1786705030.2934654,78.75837500000671
1786705030.3734832,79.97308500011968
1786705030.4529471,79.41979299994273
1786705030.5321517,79.1623890002029
1786705030.6237745,91.57696500005841
1786705030.7202737,96.45552599999974
1786705030.8123,91.98010900013287
1786705030.8913493,79.00892799989379
1786705030.9703448,78.95311299989771
1786705031.0508938,80.42752599999403
1786705031.1294613,78.4856759999002
1786705031.2105591,80.86265099996126
1786705031.2894673,78.86387500002456
1786705031.3680694,78.54278600007092
1786705031.4475217,79.1036510001959
1786705031.526415,78.77552500008278
1786705031.6056597,79.19946500010155
1786705031.6853101,79.58427599987772
1786705031.763438,78.03953200004798
1786705031.8417337,78.17180799997914
1786705031.9204834,78.64569299999857
1786705031.9987824,78.21025299995199
1786705032.07913,80.04580900001201
1786705032.1581624,78.97095100020124
1786705032.2372916,78.83798900002148
1786705032.3173943,79.73901599984856
1786705032.3967953,79.12011600001279
1786705032.4752407,78.4053079999012
1786705032.5528615,77.57266800012985
1786705032.6310685,78.16192099994623
1786705032.7089565,77.84505399990849
1786705032.7966006,87.60217700000794
1786705032.890277,93.63620700014508
1786705032.987176,96.85635999994702
1786705033.0654104,78.19036699993376
1786705033.1432004,77.74588999996013
1786705033.2230127,79.76929599999494
1786705033.301445,78.38882900000499
1786705033.379408,77.91935199998079
1786705033.457982,78.53084599992144
1786705033.5370057,78.97878500011757
1786705033.6157944,78.74541699993642
1786705033.6946218,78.77676899988728
1786705033.7725282,77.86150099991573
1786705033.8509622,78.38992100005271
1786705033.928267,77.2601549999763
1786705034.0074792,79.16769100006604
1786705034.0860095,78.4872180001912
1786705034.164186,78.13303699981589
1786705034.2442658,80.03742500000044
1786705034.3221972,77.88674299990817
1786705034.3995633,77.32035999993059
1786705034.477792,78.18031400006475
1786705034.5559602,78.12368500003686
1786705034.6350613,79.0565269999206
1786705034.7126153,77.51282100002754
1786705034.791515,78.85701100008191
1786705034.8693252,77.7674669998305
1786705034.9529696,83.60142600008658
1786705035.0575495,104.53774999996313
1786705035.159559,101.96609199988416
1786705035.23928,79.67870799984667
1786705035.3168457,77.52267499995469
1786705035.395148,78.26098199984699
1786705035.4740574,78.86269799996626
1786705035.5530832,78.981788999954
1786705035.6311207,77.99354000007952
1786705035.7090242,77.86013400004776
1786705035.787563,78.49529500003882
1786705035.8654215,77.81550499998957
1786705035.9434376,77.9726139999184
1786705036.0215373,78.0561139999918
1786705036.0998948,78.31318700004886
1786705036.1799188,79.97944699991422
1786705036.258292,78.3290010001565
1786705036.3363116,77.97413499997674
1786705036.4147334,78.3784640000249
1786705036.4936767,78.89819900015027
1786705036.5719218,78.20048399980806
1786705036.650347,78.38272300000426
1786705036.7278852,77.46769499999573
1786705036.8064806,78.5509259999344
1786705036.8842802,77.75600800005122
1786705036.9622169,77.89328299986664
1786705037.0405796,78.31794699995953
1786705037.126172,85.55313399983788
1786705037.2342224,107.99442500001533
1786705037.3276508,93.30840799998441
1786705037.4067748,79.01692200016441
1786705037.4912698,84.38360900004227
1786705037.5700648,78.73142499988717
1786705037.6483312,78.06615399999828
1786705037.7271457,78.68466600007196
1786705037.8053071,77.98406200004138
1786705037.8845267,78.96023800003604
1786705037.9635143,78.94573799990212
1786705038.0426137,79.04986699986694
1786705038.1226223,79.96672900003432
1786705038.203061,80.39713200014376
1786705038.281443,78.33893099996203
1786705038.360626,78.88405499988949
1786705038.4398763,79.18057000006229
1786705038.5188823,78.71850200012886
1786705038.5973148,78.1617110001207
1786705038.6753182,77.96067599997514
1786705038.7534795,78.11815500008379
1786705038.8316116,78.0881739999586
1786705038.9106693,79.01407299982566
1786705038.9888618,78.14861799988648
1786705039.0682,79.2961079998804
1786705039.1470318,78.78768800014768
1786705039.2274091,80.33287599982941
1786705039.3323648,104.91301699994438
1786705039.431565,99.0355209999052
1786705039.5275142,94.9594700000489
1786705039.6058333,78.19445299992367
1786705039.683892,77.83960499978093
1786705039.7638083,79.81532600001628
1786705039.8424304,78.44320999993215
1786705039.9227397,80.18889599998147
1786705040.001569,78.69535600002564
1786705040.0807183,78.96535399981985
1786705040.1608038,79.89754899995205
1786705040.2407372,79.8165489998155
1786705040.3189132,78.05860400003439
1786705040.398578,79.53145999999833
1786705040.4780712,79.42159100002755
1786705040.5569792,78.80713400004424
1786705040.6348658,77.79729200001384
1786705040.7140868,79.14977799987355
1786705040.794681,80.49939500006076
1786705040.8749895,80.24152699999831
1786705040.954245,79.13842699986162
1786705041.033389,78.78711599983035
1786705041.1124032,78.8442830000804
1786705041.1928144,80.36550900010297
1786705041.2718027,78.90533800014055
1786705041.3514194,79.57361000012497
1786705041.430248,78.72104400007629
1786705041.5351713,104.84724399998413
1786705041.6367195,101.50629700001446
1786705041.7156692,78.90365299999758
1786705041.7949677,79.25296399980652
1786705041.874608,79.5947949998208
1786705041.9522493,77.59773999987374
1786705042.0312502,78.95656100004089
1786705042.1104538,79.15744899992205
1786705042.190103,79.60462899995946
1786705042.2703357,80.1879010000448
1786705042.349569,79.18872599998394
1786705042.4282777,78.66519399999561
1786705042.507988,79.66557299982924
1786705042.5867712,78.73495300009381
1786705042.6646194,77.80187000003025
1786705042.7434487,78.78334199995152
1786705042.8213985,77.87922100010292
1786705042.9002922,78.68223100012983
1786705042.9800181,79.60848100015028
1786705043.0590644,78.90445299995008
1786705043.138145,79.03548900003443
1786705043.2196672,81.47235300020839
1786705043.2998748,80.16160700003638
1786705043.378223,78.29857000001539
1786705043.456546,78.27586700000211
1786705043.5358846,79.28946800006997
1786705043.6227152,86.78507800004809
1786705043.7186947,95.93304199984232
1786705043.8161156,97.37763900011487
1786705043.8950355,78.86928700008866
1786705043.9733365,78.25292300003639
1786705044.0522418,78.8209550000829
1786705044.1317952,79.50661500012757
1786705044.2148943,83.05117299983067
1786705044.2927577,77.82028099995841
1786705044.3722496,79.44887600001493
1786705044.450562,78.26603500006968
1786705044.5294437,78.83773399998972
1786705044.6082146,78.72434599994449
1786705044.6866038,78.33957200000441
1786705044.764757,78.07309300005727
1786705044.8438542,79.01499000013246
1786705044.9226887,78.79110399994715
1786705045.000951,78.21920200012755
1786705045.0799866,78.95893799991427
1786705045.1586037,78.47366500004682
1786705045.2381992,79.45693299984669
1786705045.3165417,78.30025999987811
1786705045.3956923,79.00291900000411
1786705045.4743614,78.58760799990705
1786705045.5527565,78.33194399995591
1786705045.6315124,78.71134700008042
1786705045.71278,81.22228499996709
1786705045.7988148,85.98907200007488
1786705045.8968103,97.95047100010379
1786705045.9985137,101.6590270000961
1786705046.0768044,78.24526100012008
1786705046.1557841,78.93379200004347
1786705046.2358274,79.99778099997457
1786705046.314758,78.88464400002704
1786705046.392756,77.9533940001329
1786705046.471154,78.35344599993732
1786705046.5500746,78.87677400003668
1786705046.6287303,78.61127600017426
1786705046.7072146,78.44151799986321
1786705046.7864301,79.17393699995046
1786705046.8648179,78.11366999999336
1786705046.943445,78.48246300000028
1786705047.0214305,77.84121000008781
1786705047.1000314,78.45451999992292
1786705047.1801858,80.01022700000249
1786705047.2592807,79.04868099990381
1786705047.3374028,78.07754199984629
1786705047.4157143,78.26446700005363
1786705047.4945335,78.7757400000828
1786705047.5729885,78.40891000000738
1786705047.651547,78.51320500003567
1786705047.7292175,77.6280659999884
1786705047.8088655,79.60586099989087
1786705047.888764,79.85407999990457
1786705047.9677093,78.9014419999603
1786705048.0800455,112.29029800006174
1786705048.181106,100.85965299981581
1786705048.2602234,78.95679500006736
1786705048.3400085,79.67563900001551
1786705048.4199014,79.69430599996485
1786705048.4991124,79.02290500010167
1786705048.5781565,79.00072100005673
1786705048.6571221,78.85170300005484
1786705048.736314,79.04051700006676
1786705048.8153646,78.93462800007
1786705048.8941803,78.72305699993376
1786705048.9727132,78.39339300016945
1786705049.0517309,78.92835199982073
1786705049.1309972,79.19505300014862
1786705049.2119665,80.9268149998843
1786705049.2899349,77.92536299984931
1786705049.3688912,78.8642229999823
1786705049.4485571,79.4901619999564
1786705049.528048,79.31540399999903
1786705049.6056852,77.46253400000569
1786705049.6841629,78.38752399993609
1786705049.762835,78.57881899985841
1786705049.8416305,78.68092899980184
1786705049.920268,78.50567099990258
1786705049.9987726,78.37874699998792
1786705050.0775218,78.5652280001159
1786705050.1619077,84.29189399998904
1786705050.2663612,104.40862299992659
1786705050.3603065,93.87498599994615
1786705050.439024,78.67506000002322
1786705050.5170238,77.9374569999618
1786705050.596413,79.30836900004579
1786705050.6754003,78.90929899986077
1786705050.7532768,77.83514300012939
1786705050.8326747,79.35733099998288
1786705050.910919,78.14332499992815
1786705050.9895413,78.57976499985853
1786705051.0682156,78.63308000014513
1786705051.1470788,78.82141300001422
1786705051.2263718,79.25175999980638
1786705051.3052423,78.80880099992282
1786705051.383043,77.75892299991938
1786705051.4607732,77.68823799983693
1786705051.5382755,77.46094399999492
1786705051.6164055,78.08680900006948
1786705051.695643,79.19544600008521
1786705051.7749453,79.22585300002538
1786705051.8541052,79.05237399995713
1786705051.931801,77.64766499985853
1786705052.0102403,78.15847500000928
1786705052.0891693,78.71260100000654
1786705052.169153,79.93845900000451
1786705052.2482636,79.06456099999559
1786705052.3399827,91.67384400006995
1786705052.431917,91.89239800002724
1786705052.5301278,98.16994800007706
1786705052.6096737,79.4996849999734
1786705052.688381,78.6604540001008
1786705052.7658799,77.45246500007852
1786705052.8435812,77.66494499992405
1786705052.9221382,78.51251000010961
1786705053.0001354,77.95362699994257
1786705053.079066,78.88086000002659
1786705053.1564465,77.33713499987971
1786705053.2354777,78.98700700002337
1786705053.3136084,78.08684900010121
1786705053.392368,78.71556600002805
1786705053.4699016,77.49057799992443
1786705053.5478802,77.93385099989791
1786705053.625736,77.81162900005256
1786705053.7040412,78.26210700000047
1786705053.781741,77.66166800001884
1786705053.8599973,78.21279199993114
1786705053.93869,78.64795499995125
1786705054.0166597,77.92668399997638
1786705054.0943713,77.66791099993497
1786705054.1735256,79.09080399986124
1786705054.251581,78.01557400011916
1786705054.3307173,79.08984200003033
1786705054.409546,78.78634400003648
1786705054.4871244,77.53711500004101
1786705054.5942974,107.13121699996009
1786705054.6971908,102.78474000006099
1786705054.7776544,80.36762599999747
1786705054.857552,79.8544449999099
1786705054.9374897,79.66881800007286
1786705055.0180564,80.44369900017045
1786705055.096729,78.53416299985838
1786705055.1771836,80.33683099984046
1786705055.256983,79.4875060000777
1786705055.3370125,79.7610029999305
1786705055.4165463,79.29311900011271
1786705055.49671,79.86731699998018
1786705055.5772946,80.46949599997788
1786705055.656679,79.18173100006243
1786705055.7388709,82.03433300013785
1786705055.8183558,79.38669200007098
1786705055.8985605,80.0967780000974
1786705055.9782004,79.59780099986347
1786705056.0580578,79.81594800003222
1786705056.1368835,78.67309000016576
1786705056.2180247,81.04180800000904
1786705056.2961485,78.08368799987875
1786705056.3770745,80.52834900013295
1786705056.4568894,79.74913499992908
1786705056.53626,79.12476999990758
1786705056.6158621,79.37156399998457
1786705056.7033098,87.38348599990786
1786705056.8096642,106.31276599997364
1786705056.9034731,93.64253700005065
1786705056.982425,78.90743899997688
1786705057.0618536,79.29178899985345
1786705057.1400852,78.08715300006952
1786705057.2201183,79.89448700004687
1786705057.2981994,77.9997459999322
1786705057.3765333,78.29035500003556
1786705057.4541311,77.55460200019115
1786705057.5505261,96.353291000014
1786705057.629062,78.49290800004383
1786705057.709092,79.98657899997852
1786705057.787793,78.65811100009523
1786705057.8651996,77.36358600004678
1786705057.9437673,78.52274099991519
1786705058.0228703,79.05975400012721
1786705058.1015096,78.5950749998392
1786705058.1806815,79.04384799985564
1786705058.2583134,77.59062199988875
1786705058.3369346,78.51589099982448
1786705058.4152737,78.20883900012632
1786705058.493971,78.55465000011463
1786705058.5717525,77.73615799987965
1786705058.6500893,78.29181900001458
1786705058.7289395,78.7706660000822
1786705058.8077335,78.66116700006387
1786705058.8957012,87.83296799992968
1786705058.9929392,97.19656299989765
1786705059.085198,92.21440900000744
1786705059.1630883,77.84700999991401
1786705059.2420902,78.95688899998277
1786705059.3210084,78.87470400009988
1786705059.3987072,77.65506800001276
1786705059.4770606,78.31165400011741
1786705059.554552,77.44595799999843
1786705059.6327982,78.20441500007291
1786705059.710822,77.98049099983473
1786705059.78907,78.20528499996726
1786705059.867167,78.05432300006032
1786705059.9450889,77.87876900010815
1786705060.0237029,78.57094900009542
1786705060.101624,77.87823400008165
1786705060.1813314,79.66206800006148
1786705060.259646,78.26986000009128
1786705060.338017,78.3296550000614
1786705060.4156747,77.61357000003954
1786705060.4934032,77.6870129998315
1786705060.5710914,77.64431099985813
1786705060.650296,79.15879600000153
1786705060.7276046,77.26357299998199
1786705060.8057263,78.07054699992477
1786705060.8841999,78.43052500015801
1786705060.962304,78.0599910001456
1786705061.04731,84.9613519999366
1786705061.1578407,110.48357100003159
1786705061.2535012,95.57858500011207
1786705061.3309326,77.19826099992133
1786705061.4111536,79.96840000009797
1786705061.4904726,79.07857600002899
1786705061.5695355,79.01996500004316
1786705061.6495485,79.75842199994077
1786705061.727825,78.20988100002069
1786705061.8068912,78.82980099998349
1786705061.9260566,119.12248800013003
1786705062.0708954,144.78316999998242
1786705062.2201083,149.16701900006046
1786705062.3533797,133.22311599995373
1786705062.455814,102.29574400000274
1786705062.5421581,86.1092140000892
1786705062.6208427,78.63721099988652
1786705062.6990194,78.13247499984755
1786705062.778836,79.77334900010646
1786705062.8578253,78.94437499999185
1786705062.9369328,79.06281800001125
1786705063.0156498,78.67389600005481
1786705063.0951107,79.4154279999475
1786705063.1739182,78.76589700003933
1786705063.2690778,95.1177419999567
1786705063.3619668,92.83246699988013
1786705063.4545524,92.5435799999832
1786705063.5348675,80.27290099994389
1786705063.6140163,79.10783800002719
1786705063.6943946,80.32190100016123
1786705063.774153,79.71516600014183
1786705063.8542848,80.0903480001125
1786705063.9338155,79.48965000014141
1786705064.0139985,80.13868100010768
1786705064.093056,79.01408200018523
1786705064.1717942,78.6569370000052
1786705064.2519503,79.97157299996616
1786705064.3311303,79.13845100006256
1786705064.4099822,78.81026900008692
1786705064.4875393,77.47352199999114
1786705064.5657744,78.18668199979584
1786705064.6450844,79.26543100006711
1786705064.7247317,79.29220899995926
1786705064.8032067,78.43091999984608
1786705064.8823628,78.73275099996135
1786705064.9620337,79.6041129999594
1786705065.0410964,79.0193969999109
1786705065.1206656,79.5250409998971
1786705065.2000139,79.30652400000326
1786705065.2788815,78.82523299986133
1786705065.3588793,79.95614799983741
1786705065.457655,98.73335899987978
1786705065.5587745,101.07322600015323
1786705065.6447618,85.94090699989465
1786705065.723048,78.23844299991833
1786705065.8018448,78.74825199996849
1786705065.8819392,80.0468140000703
1786705065.9601781,78.19423900014044
1786705066.040181,79.9598529999912
1786705066.1189954,78.76910599998155
1786705066.1992342,80.19598100008807
1786705066.278121,78.84288300010667
1786705066.35753,79.36526699995738
1786705066.4362054,78.63062499995976
1786705066.515062,78.81008599997585
1786705066.5949738,79.82748400013406
1786705066.6737988,78.6906440000621
1786705066.7527814,78.83965999985776
1786705066.8311284,78.30218399999467
1786705066.9100657,78.89203099989572
1786705066.9888108,78.69795900001009
1786705067.0675015,78.64477499992972
1786705067.146411,78.8244399998348
1786705067.2262173,79.76370999995197
1786705067.3065844,80.32283400007145
1786705067.3865192,79.88565200002995
1786705067.4651778,78.6108500001319
1786705067.5433772,78.15365000010388
1786705067.641426,98.00033300007271
1786705067.7350686,93.59811499984971
1786705067.8270276,91.91600200006178
1786705067.9071362,80.0647809999191
1786705067.9856682,78.48864700008562
1786705068.0636888,77.97559799996634
1786705068.1423767,78.64494299997205
1786705068.2211058,78.65879500013762
1786705068.3004727,79.31912199978797
1786705068.3789566,78.43474200012679
1786705068.458179,79.17693900003542
1786705068.5375977,79.37532500000088
1786705068.6173117,79.67185999996218
1786705068.6954396,78.08272700003727
1786705068.7738662,78.37911299998268
1786705068.8518128,77.89843199998359
1786705068.9309118,79.0486990001682
1786705069.0110626,80.10031900016656
1786705069.0895643,78.45557600012398
1786705069.167845,78.18902299982255
1786705069.2475767,79.68958300011764
1786705069.3275566,79.93360000000393
1786705069.4060268,78.42074399991361
1786705069.4871447,81.07197799995447
1786705069.5711856,83.99735800003327
1786705069.6497536,78.52463100016394
1786705069.7293413,79.5411960000365
1786705069.8171663,87.77867399999195
1786705069.9073646,90.15409600010571
1786705070.0044532,97.04027199995835
1786705070.083885,79.388642999902
1786705070.163462,79.52569799999765
1786705070.243057,79.54880900001626
1786705070.321524,78.42092999999295
1786705070.3998444,78.27569099981702
1786705070.4779847,78.09247099999084
1786705070.5560594,78.02817500009951
1786705070.6351366,79.02949899994383
1786705070.713569,78.38869000011073
1786705070.7935872,79.97335999993993
1786705070.8720133,78.38320800010479
1786705070.9511902,79.1266829999131
1786705071.0300348,78.8013899998532
1786705071.1088436,78.7644659999387
1786705071.1887248,79.83793800008243
1786705071.2669206,78.15158299990799
1786705071.3460126,79.00266799993005
1786705071.4239721,77.91643700011264
1786705071.5027397,78.72311400001308
1786705071.5816557,78.7839659999463
1786705071.6613328,79.63451399996302
1786705071.73991,78.53417199999058
1786705071.818023,78.06965800000398
1786705071.8964512,78.38450600002034
1786705071.9757717,79.27820200006863
1786705072.068917,93.10085099991738
1786705072.1702437,101.28049700006159
1786705072.2559795,85.67955100011204
1786705072.3355768,79.55133099994782
1786705072.4142005,78.48573000001124
1786705072.4933555,79.0145210000901
1786705072.5719965,78.50202599979639
1786705072.6520097,79.93638300013117
1786705072.7307324,78.67618999989645
1786705072.8097188,78.94366900018213
1786705072.8882098,78.44665499987968
1786705072.966843,78.58807999991768
1786705073.046164,79.23737200007963
1786705073.125149,78.93831900014447
1786705073.2056937,80.49400799995965
1786705073.284167,78.42611999990368
1786705073.3630915,78.83928399996876
1786705073.4431002,79.96051400004944
1786705073.5208302,77.69058999997469
1786705073.600488,79.61157199997615
1786705073.6796448,79.10800300010123
1786705073.7587302,79.03805899991312
1786705073.8375084,78.64821099997243
1786705073.9172866,79.63946099994246
1786705073.9960697,78.60130400013077
1786705074.075133,79.01932000004308
1786705074.1554396,80.26347499981057
1786705074.2645588,109.0765219998957
1786705074.369454,104.79500599990388
1786705074.450282,80.62184300001718
1786705074.5289614,78.49145399995905
1786705074.6070414,77.75636900009886
1786705074.685065,77.8751079999438
1786705074.7643309,79.22311500010437
1786705074.8430545,78.61817599996357
1786705074.9218922,78.79284099999495
1786705075.0002544,78.27958600000784
1786705075.0786724,78.33323499994549
1786705075.156668,77.94451699987803
1786705075.2422454,85.24202299986428
1786705075.3219779,79.69183399995927
1786705075.3997421,77.72381499989933
1786705075.4783418,78.5553630000777
1786705075.5561755,77.78964799990717
1786705075.6343424,78.11136700001953
1786705075.712508,78.10158900019815
1786705075.7905674,78.01101699988067
1786705075.8689969,78.31466199991155
1786705075.9472923,78.2448850000037
1786705076.0252163,77.80235199993513
1786705076.1042197,78.86873199981892
1786705076.1855252,81.258858999945
1786705076.2634325,77.79255700006615
1786705076.3416266,77.99133299999994
1786705076.4514422,109.66829900007724
1786705076.5575354,106.04440700012674
1786705076.6354923,77.91381500010175
1786705076.7146056,79.06987899991691
1786705076.7924178,77.76374199988823
1786705076.8712268,78.76641899997594
1786705076.948731,77.4618189998364
1786705077.0279646,79.19085900016398
1786705077.1071174,79.10837999997966
1786705077.186322,79.16174999991199
1786705077.265199,78.83251200019004
1786705077.3426125,77.37078499985728
1786705077.4208167,78.15970299998298
1786705077.503434,82.57312599994293
1786705077.5837755,80.29710999994677
1786705077.6614366,77.61741300009817
1786705077.7405412,79.06106500013266
1786705077.819573,78.98821399999179
1786705077.8973935,77.7762249999796
1786705077.976517,79.08004700016136
1786705078.0542996,77.73957800009157
1786705078.1325035,78.16085300009945
1786705078.2120376,79.48963700005152
1786705078.2912176,79.13617700000941
1786705078.3687825,77.52050699991742
1786705078.4473584,78.53216400008023
1786705078.52637,78.96793800000523
1786705078.6252933,98.8597740001751
1786705078.7311835,105.84081999991213
1786705078.8123982,81.17073299990807
1786705078.8909822,78.44257299984747
1786705078.9689724,77.94492899984107
1786705079.0479043,78.88414399985777
1786705079.126555,78.51796199997807
1786705079.20687,80.22516900018672
1786705079.2849228,78.00787499991202
