timestamp,detection_in_ms,alignment_in_ms,embedding_in_ms,comparison_in_ms,total_in_ms
1786477154.9581823,86.06337899982464,1.9669569956022315,53.850084004807286,58.54827299481258,200.42869299504673
1786477155.1507087,85.25508500315482,3.317823000543285,35.259044998383615,58.58140299824299,182.4133560003247
1786477155.3657935,80.09032100380864,3.4024159976979718,66.75737899786327,58.77047600370133,209.02059200307122
1786477155.5683446,91.83789800590603,3.10625099518802,36.921503000485245,59.71299199882196,191.57864400040125
1786477155.7808433,98.57584100245731,5.614169000182301,40.60545600077603,63.57449899951462,208.36996500293026
1786477155.963885,89.02911000041058,2.5675299984868616,25.385943998117,58.16325600608252,175.14584000309696
1786477156.1643934,101.96722000546288,4.159598996920977,32.32266400300432,60.09386100049596,198.54334400588414
1786477156.3687549,98.08504600368906,3.6213779967511073,37.865538004552945,59.33862199890427,198.91058400389738
1786477156.5587904,88.50727800017921,8.65206700109411,23.874745005741715,58.64414299867349,179.67823300568853
1786477156.7449074,78.28602999506984,5.094614003610332,23.63165299902903,74.30802399903769,181.3203209967469
1786477156.9232426,78.18395600043004,4.7500790024059825,23.750485997879878,60.44561899761902,167.13013999833493
1786477157.117015,99.84733700548531,4.63241199759068,24.05383699806407,59.76026900316356,188.29385500430362
1786477157.2961087,81.88327799871331,8.178680000128224,23.23811699898215,59.898434999922756,173.19850999774644
1786477157.477489,83.11331199365668,3.2736940047470853,30.013540999789257,58.31344000034733,174.71398699854035
1786477157.6667185,97.21038099814905,2.467067002726253,28.17032500024652,58.32677299622446,186.17454599734629
1786477157.8564825,89.26996099762619,2.8194170008646324,34.31267700216267,60.74033999902895,187.14239499968244
1786477158.050552,80.60970800579526,2.645491993462201,34.00634400168201,62.64052000187803,179.9020640028175
1786477158.2879577,102.39138400356751,5.385113996453583,29.94470800331328,89.10670100158313,226.8279070049175
1786477158.512972,114.280312001938,2.4467340044793673,37.408889998914674,66.79752499621827,220.9334610015503
1786477158.7190557,82.91986700351117,2.4631779961055145,32.46445999684511,83.56277200073237,201.41027699719416
1786477158.9302,88.90447900193976,4.650338996725623,35.73859800235368,73.92365299892845,203.21706899994751
1786477159.108962,81.12241000344511,7.393626001430675,24.676927001564763,59.22236299375072,172.41532600019127
1786477159.2991576,92.3212460038485,3.3395089994883165,30.33792899805121,58.658011999796145,184.65669600118417
1786477159.4748187,83.69447599397972,3.450786003668327,26.717050997831393,58.63832699833438,172.50063999381382
1786477159.655187,81.98814699426293,4.293080004572403,26.407163000840228,59.243658994091675,171.93204899376724
1786477159.8374546,76.3489790042513,6.2042409990681335,26.378478003607597,63.516182999592274,172.4478810065193
1786477160.0274057,95.85799599881284,2.6752320045488887,26.69031099503627,59.57471299916506,184.79825199756306
1786477160.2225041,95.34510699450038,3.6576560014509596,27.935695004998706,59.004269998695236,185.94272799964529
1786477160.4269402,79.77807900169864,2.728195999225136,31.44142500241287,87.96987000096124,201.9175700042979
1786477160.6504972,96.26677099731751,2.7007879980374128,52.027457000804134,59.96476799919037,210.95978399534943
1786477160.8380415,81.7836839996744,2.985639002872631,35.79213500051992,58.626196994737256,179.1876549978042
1786477161.0397449,103.882748997421,3.0503980015055276,26.524643995799124,59.12997300038114,192.5877639951068
1786477161.2110484,77.5648810013081,2.8311950009083375,25.24014799564611,59.594342004857026,165.23056600271957
1786477161.3889363,88.62759000476217,2.899008999520447,24.58359400043264,59.15080699924147,175.26100000395672
1786477161.5731778,92.8565959984553,3.631674000644125,25.62207200389821,59.34321399399778,181.45355599699542
1786477161.7471972,82.26592299615731,3.1344720046035945,26.01223799865693,58.398216002387926,169.81084900180576
1786477161.9237888,83.3676049951464,2.6634180030669086,25.22644399869023,58.82554799609352,170.08301499299705
1786477162.1473255,101.01614499581046,7.229533999634441,47.7187100041192,60.87313399621053,216.83752299577463
1786477162.358284,86.15457700216211,6.037186001776718,51.762716997473035,63.15012700360967,207.10460700502153
1786477162.5676718,83.6476219992619,4.695040996011812,34.89850799815031,82.04146000207402,205.28263099549804
1786477162.7818644,108.9591210038634,2.9156210002838634,36.41046599659603,59.1390469999169,207.4242550006602
1786477162.9954598,84.0536579999025,3.3938420019694604,60.5247089988552,59.78376699931687,207.75597600004403
1786477163.1889546,96.77228699729312,6.793182998080738,25.746238003193866,59.4871939974837,188.79890199605143
1786477163.3880794,86.9184090042836,4.417004995048046,30.83822299959138,72.16148899897235,194.33512599789537
1786477163.5994654,99.76277699752245,2.438825998979155,42.450170003576204,59.05045400140807,203.70222700148588
1786477163.8099208,81.0277220007265,8.298864995595068,54.071245998784434,58.85058400599519,202.2484170011012
1786477163.9855418,78.21058200352127,4.02387700160034,24.66107499640202,58.961806003935635,165.85734000545926
1786477164.2037885,119.90962400159333,2.568882002378814,33.16693799570203,60.12267300684471,215.76811700651888
1786477164.4033477,97.62835800211178,5.80374200217193,32.84899400023278,58.975898995413445,195.25699299992993
1786477164.619951,82.62232799461344,2.699770004255697,31.19651800079737,93.63059099996462,210.14920699963113
1786477164.8199756,88.70608700090088,2.6676959969336167,40.483971999492496,60.42906099901302,192.28681599634
1786477165.0499842,96.99589599767933,2.584936999483034,42.77441000158433,62.99151499842992,205.3467579971766
1786477165.2656806,106.21671999979299,5.411650003225077,32.81427299953066,61.18452100054128,205.62716400309
1786477165.4515638,79.93520599848125,2.7856399974552915,33.681009997962974,58.914213004754856,175.31606899865437
1786477165.6509123,89.78128700255184,2.5183820034726523,27.05799300019862,72.8714669967303,192.2291290029534
1786477165.853751,102.26337999483803,7.498459002817981,25.627274997532368,58.920176001265645,194.30928999645403
1786477166.0337415,79.83222499751719,3.4617120036273263,26.372884000011254,59.15172999812057,168.81855099927634
1786477166.2273784,91.36237500206335,8.064790003118105,25.464868995186407,62.9968290013494,187.88886300171725
1786477166.427914,93.50470200297423,4.118247001315467,38.804809999419376,59.990802001266275,196.41856100497534
1786477166.6105232,83.07858499756549,2.4997330037876964,26.02512599696638,59.18374899920309,170.78719299752265
1786477166.833408,89.01041899662232,5.9443529971758835,66.60181900224416,59.07519299944397,220.63178399548633
1786477167.077038,120.1165110032889,2.975046998471953,51.130717001797166,60.76074399607023,234.98301899962826
1786477167.3103812,101.45647399622248,2.8781210057786666,61.81885099795181,60.810577000665944,226.9640230006189
1786477167.5060558,78.97496700024931,5.4909829996176995,42.33046599983936,59.086173998366576,185.88258999807294
1786477167.6823735,82.05623499816284,5.2223550010239705,25.232997999410145,59.94895000185352,172.46053800045047
1786477167.8922906,97.69393000169657,8.500732998072635,38.64386600616854,60.01717199978884,204.8557010057266
1786477168.081082,78.59726400056388,3.3078240012400784,34.671599001740105,62.2862759992131,178.86296300275717
1786477168.2679107,82.93908400082728,3.0488060001516715,28.204784997797105,62.712831000681035,176.9055059994571
1786477168.4888363,100.4348460046458,3.5600080009317026,51.19588299567113,60.89263199828565,216.0833689995343
1786477168.6884515,85.07261399790877,2.747363003436476,42.61287099507172,59.88498700025957,190.31783499667654
1786477168.868093,79.87005599716213,3.5791560003417544,25.737219002621714,59.97741199826123,169.16384299838683
1786477169.072992,87.47834799578413,4.107099004613701,25.386775996594224,85.98603700374952,202.95826000074157
1786477169.2935402,116.58840800373582,9.318323995103128,24.587834006524645,58.56021199724637,209.05477800260996
1786477169.5125315,101.85971100145252,6.640813997364603,47.75933700148016,59.46589499944821,215.7257569997455
1786477169.7006962,82.06882600643439,3.0498799969791435,34.477989000151865,58.27271300222492,177.86940800579032
1786477169.8903291,94.83321500010788,2.550807002990041,27.248694997979328,58.705879004264716,183.33859600534197
1786477170.0692399,81.30662500479957,3.341083000123035,30.581425999116618,59.330468997359276,174.5596030013985
1786477170.2456567,83.93630299542565,4.154283000389114,24.165002003428526,59.41644999984419,171.67203799908748
1786477170.4373415,89.88435799983563,2.821066002070438,27.946248999796808,68.86427399876993,189.5159470004728
1786477170.618973,88.26754899928346,2.771621002466418,29.244115998153575,58.78152600052999,179.06481200043345
1786477170.802434,91.91814799851272,2.703325000766199,27.31025099637918,58.75648900109809,180.6882129967562
1786477170.9920938,82.78406400495442,2.7917509942199104,38.4113470063312,59.47226499847602,183.45942700398155
1786477171.1841245,80.23475800291635,2.631103001476731,25.1284609985305,76.29215799533995,184.28647999826353
1786477171.426573,116.81297999894014,8.502771001076326,51.79158399550943,59.694004004995804,236.8013390005217
1786477171.6400568,111.21840399573557,2.984083999763243,36.619352002162486,58.498842001426965,209.32068199908827
1786477171.8630283,87.0704039989505,2.691973000764847,69.58936300361529,58.894395995594095,218.24613599892473
1786477172.047746,82.69071300310316,2.892953998525627,31.805348000489175,58.88222900102846,176.27124400314642
1786477172.2398095,90.3055230010068,2.0067900040885434,34.36904399859486,59.06191399844829,185.7432710021385
1786477172.436976,82.67197100212798,4.398523997224402,45.02762300398899,59.2577089992119,191.35582700255327
1786477172.634759,93.85741900041467,5.511002003913745,32.64067899726797,61.64642400108278,193.65552400267916
1786477172.8258214,87.87801099970238,3.644803997303825,36.725055004353635,59.10808000044199,187.35595000180183
1786477173.017014,81.55701200303156,3.1578050038660876,44.39421799906995,59.216949994151946,188.32598500011954
1786477173.2116783,83.51576499990188,3.4046739965560846,28.701987001113594,70.77915599802509,186.40158199559664
1786477173.456509,83.24370999616804,5.578167998464778,54.072354003437795,98.02005499659572,240.91428699466633
1786477173.6643555,98.52866399887716,2.667029002623167,42.43237099581165,60.46492700261297,204.09299099992495
1786477173.8563652,80.37086700642249,3.3806199935497716,44.59993800264783,60.389206002582796,188.74063100520289
1786477174.053417,82.85078500193777,2.946453998447396,28.26802599884104,77.57148599921493,191.63675099844113
1786477174.2645142,78.37814999948023,6.839998000941705,53.26578200038057,62.982456998724956,201.46638699952746
1786477174.4615362,99.80125199945178,4.391059999761637,27.78152700193459,58.706654999696184,190.6804940008442
1786477174.669128,84.72050099953776,3.8891549993422814,41.866186998959165,73.9156269992236,204.3914699970628
1786477174.846292,81.47380699665518,3.401138004846871,26.544048996584024,61.28451700351434,172.70351100160042
1786477175.0524426,103.4287590009626,3.0109539948171005,33.157675999973435,63.30599300417816,202.9033819999313
1786477175.2558274,96.46309499657946,4.313671997806523,30.270686002040748,64.09789700410329,195.14535000053002
1786477175.430897,80.75469800678547,3.9672099956078455,28.119488000811543,59.28787500306498,172.12927100626985
1786477175.6534042,109.88620200078003,3.778172998863738,33.32475000206614,70.69656300154747,217.68568800325738
1786477175.8720593,118.67972999607446,3.267193998908624,33.61973100254545,58.73646899999585,214.30312399752438
1786477176.0855577,95.01847000501584,2.734139998210594,51.23471400293056,60.559573998034466,209.54689800419146
1786477176.3043625,83.26476399815874,2.9016580010647886,61.951069998031016,63.13399200007552,211.25148399733007
1786477176.4939864,82.17165599489817,4.8152070012292825,35.828576001222245,63.10019599914085,185.91563499649055
1786477176.6834898,92.1675149947987,4.15419100318104,32.01591999822995,58.92250600300031,187.26013199921
1786477176.8831656,106.26241600402864,4.624225999577902,26.069605999509804,59.40341100358637,196.3596590067027
1786477177.0688405,84.93633300531656,3.247064996685367,29.17303999856813,62.666308003827,180.02274600439705
1786477177.298024,84.64953699876787,3.144804999465123,60.387760000594426,69.4159539998509,217.59805599867832
1786477177.4831765,87.9283980029868,3.8110070017864928,25.294829996710178,59.208614999079145,176.2428500005626
1786477177.6927,91.53433000028599,7.438070002535824,31.12173800036544,75.41175100050168,205.50588900368894
1786477177.930333,129.59065900213318,4.503504998865537,32.25897499942221,59.3075590004446,225.66069800086552
1786477178.1339815,93.26393700030167,5.057057998783421,30.87660900200717,61.40001500170911,190.59761900280137
1786477178.3281217,88.16665499762166,4.609579002135433,33.509378001326695,60.44401899998775,186.72963100107154
1786477178.515297,85.42003400361864,4.251061000104528,25.23116399970604,60.536646997206844,175.43890600063605
1786477178.704477,96.36390800005756,8.066253001743462,23.790315994119737,59.13916999998037,187.35964699590113
1786477178.8983085,86.35469799628481,4.525449003267568,26.423919000080787,71.35411499621114,188.6581809958443
1786477179.0858765,86.30427200114354,2.9290469974512234,29.140410006220918,64.16096999600995,182.53469900082564
1786477179.2820756,101.92996399564436,3.757081001822371,29.318595996301156,58.60496800596593,193.6106089997338
1786477179.463334,81.509081996046,2.8642880060942844,27.44523000001209,58.3815619975212,170.20016199967358
1786477179.6414392,80.85991800180636,3.695858998980839,25.52581000054488,59.95938999694772,170.0409769982798
1786477179.8480976,89.75252099480713,2.6406210017739795,26.445919000252616,77.71711300301831,196.55617399985204
1786477180.0943682,118.65694999869447,2.7147139990120195,55.69256899616448,63.15876900043804,240.22300199430902
1786477180.3020098,86.91104700119467,2.4397339948336594,48.699627004680224,59.100578000652604,197.15098600136116
1786477180.5387292,90.38864700414706,3.662303999590222,74.11351199698402,62.51817799784476,230.68264099856606
1786477180.726043,92.97026899730554,2.98956500046188,28.927336999913678,59.400317004474346,184.28748800215544
1786477180.9236841,86.15219700004673,2.6058999937959015,46.06509900622768,59.362927997426596,194.1861239974969
1786477181.1170661,96.72897899872623,3.119934997812379,28.36722700158134,59.1402440040838,187.35638500220375
1786477181.3045695,94.47507799632149,3.333915999974124,28.72380000189878,58.78444800327998,185.31724200147437
1786477181.5012841,81.73284000076819,2.837362000718713,39.4151740038069,66.89784999616677,190.88322600146057
1786477181.6751547,82.81237399933161,2.5031769982888363,24.957738001830876,58.598985997377895,168.87227499682922
1786477181.8618548,93.1566750005004,3.059046997805126,29.298539004230406,59.15679899771931,184.67106000025524
1786477182.1339874,81.34482300374657,2.761714000371285,71.82781500159763,112.90294699574588,268.83729900146136
1786477182.311946,84.06648099480662,3.5692300007212907,26.701121001678985,59.4724269976723,173.8092589948792
1786477182.584626,83.23624300101073,3.1511380002484657,56.75139899540227,124.77865099936025,267.9174309960217
1786477182.8181715,129.53874700178858,6.127073997049592,31.366570001409855,60.595385999477,227.62777699972503
1786477183.0115912,99.21050800039666,3.5108599986415356,25.956641002267133,59.05770699610002,187.73571599740535
1786477183.2490833,101.2306870034081,5.407167998782825,63.28493399632862,60.74690400419058,230.66969300271012
1786477183.42313,81.93148699501762,2.440715004922822,26.195529993856326,60.12733200623188,170.69506400002865
1786477183.59998,83.75566699396586,2.471381005307194,26.079511997522786,58.72229899978265,171.0288589965785
1786477183.7872274,89.04842800257029,2.443122000840958,32.95678599533858,60.01846300205216,184.46679900080198
1786477183.9594593,82.92287299991585,2.820157998939976,24.555183001211844,59.046427995781414,169.3446419958491
1786477184.169451,96.90447700268123,2.442400000290945,26.758287000120617,79.56130799720995,205.66647200030275
1786477184.386184,110.23099099838873,2.6352880013291724,34.21200499724364,59.151631001441274,206.22991499840282
1786477184.618352,82.63724300195463,2.598585000669118,79.90808499744162,59.55888899916317,224.70280199922854
1786477184.80176,82.02268999593798,6.323332003375981,25.503920995106455,58.91344699921319,172.7633899936336
1786477184.9910839,96.24401600012789,4.147523999563418,26.43539999553468,58.83203900157241,185.6589789967984
1786477185.1625392,81.91246799833607,4.439615004230291,23.889110998425167,59.1881860018475,169.42938000283903
1786477185.376253,99.39922799821943,3.2198600019910373,44.4851389984251,59.267167998768855,206.37139499740442
1786477185.580623,94.13548500015168,2.582473993243184,26.739454006019514,73.29080899944529,196.74822199885966
1786477185.7721195,83.74511000147322,4.537171000265516,39.464969995606225,59.190871004830115,186.93812200217508
1786477185.9993408,82.67885399982333,3.1154160024016164,35.8472400039318,97.05825399578316,218.6997640019399
1786477186.1863203,86.99404299841262,8.251159997598734,23.69522200024221,59.06994600081816,178.01037099707173
1786477186.442699,128.89761699625524,4.117042000871152,41.36527900118381,70.34098399890354,244.72092199721374
1786477186.639574,95.01594399625901,2.8726020027534105,29.93585099466145,59.3355010059895,187.15989799966337
1786477186.814085,84.35681099945214,2.8362689990899526,25.415476004127413,58.99529799353331,171.60385399620282
1786477187.0007806,96.65079099795548,2.5903630012180656,25.024773000041023,58.93542800185969,183.20135500107426
1786477187.1960793,87.95979899878148,2.630584996950347,43.984269999782555,58.71296500117751,193.2876189966919
1786477187.385046,82.37881600507535,2.7369549934519455,26.517399004660547,73.53384399903007,185.1670140022179
1786477187.5582414,83.38253499823622,2.5947890026145615,26.145454998186324,58.582557998306584,170.7053369973437
1786477187.7336328,84.04044099734165,2.6818430051207542,26.27901099913288,59.25009299971862,172.2513880013139
1786477187.9538105,88.94672199676279,2.391234003880527,58.10676200053422,68.36663899593987,217.8113569971174
1786477188.134062,87.20850499958033,2.399344004516024,25.785919999179896,58.48487199546071,173.87864099873696
1786477188.33125,82.13820599485189,2.632362004078459,47.9045909960405,60.7958660039003,193.47102499887114
1786477188.5465562,105.43331799999578,2.657103003002703,42.49412599892821,62.62239700299688,213.20694400492357
1786477188.7432714,106.99925799417542,2.4974370026029646,25.920252002833877,59.024666996265296,194.44161399587756
1786477188.945427,96.53319799690507,7.153774000471458,30.622311001934577,62.725951996981166,197.03523499629227
1786477189.1306558,83.06396199623123,7.143478003854398,25.381198000104632,60.04375599877676,175.63239399896702
1786477189.3146427,86.88954199897125,4.467744998692069,26.439417000801768,58.88877899997169,176.68548299843678
1786477189.519783,98.8451340017491,7.3344030024600215,37.07271699386183,59.11566700524418,202.36792100331513
1786477189.6961057,81.39491199835902,3.669081001135055,28.150707999884617,59.698479002690874,172.91318000206957
1786477189.8752668,86.09450799849583,3.618302995164413,25.20612500666175,58.57042699790327,173.48936299822526
1786477190.0572085,89.18853499926627,4.361911996966228,26.581750003970228,58.857686002738774,178.9898830029415
1786477190.2386868,80.99789300467819,4.105339001398534,31.389456999022514,59.195665999141056,175.6883550042403
1786477190.427796,91.89245200104779,3.158841995173134,32.32363900315249,58.888389001367614,186.26332200074103
1786477190.6427426,100.23157400428317,2.8417880021152087,36.528699994960334,66.14412500493927,205.746187006298
1786477190.8637393,96.33867799857398,8.138605000567622,53.637942000932526,59.10798100376269,217.22320600383682
1786477191.053564,82.4420930002816,2.4906589969759807,32.84471100050723,58.70464900363004,176.48211200139485
1786477191.2793055,91.94076599669643,7.46475400228519,58.824481995543465,58.98572099977173,217.2157229942968
1786477191.463185,86.1914689958212,3.423323003516998,32.216658000834286,59.02612899808446,180.85757899825694
1786477191.6639376,91.38952700595837,3.7733219942310825,37.67912200419232,59.67829399742186,192.52026500180364
1786477191.847038,86.18119199672947,3.047600999707356,26.353214001574088,58.9624990025186,174.5445060005295
1786477192.032623,82.05376000114484,3.1384529938804917,35.003223005332984,62.349562998861074,182.5449989992194
1786477192.2282455,91.60254499875009,5.773741002485622,35.17883300082758,59.77727499703178,192.33239399909507
1786477192.4137032,82.87805399595527,6.687516004603822,25.27549400110729,59.240757997031324,174.0818219986977
1786477192.603942,84.33432700257981,2.364547995966859,36.735068999405485,63.85024400515249,187.28418800310465
1786477192.8364406,88.82249800080899,2.811805999954231,42.07584799587494,88.85096100129886,222.56111299793702
1786477193.0532038,112.49049699836178,2.7073430028394796,31.463234998227563,61.00506599614164,207.66614099557046
1786477193.2559013,90.69776900287252,3.9119130015023984,34.26489199773641,60.08106900117127,188.9556430032826
1786477193.4521546,80.55982000223594,9.273247997043654,36.453311004152056,59.355924000556115,185.64230300398776
1786477193.6396983,80.21495000139112,6.963015002838802,32.885692999116145,58.95620200317353,179.0198600065196
1786477193.8393257,104.6510770029272,2.4884550002752803,27.553745996556245,59.22031299996888,193.9135909997276
1786477194.0292168,81.74488999793539,5.060632000095211,34.475298001780175,59.22249799914425,180.50331799895503
1786477194.2245798,79.43376700131921,3.6167110010865144,41.74559000239242,59.16021999291843,183.95628799771657
1786477194.4797442,83.4589949954534,2.702101999602746,98.05693100497592,59.47007099894108,243.68809899897315
1786477194.6602652,83.41790299891727,4.93122500483878,23.66416600125376,59.02512799366377,171.03842199867358
1786477194.879261,96.4843799956725,3.0453790022875182,48.674104997189716,59.520627000893,207.72449099604273
1786477195.1290169,106.42229200311704,4.980744000931736,39.019746996928006,91.65659800055437,242.07938100153115
1786477195.3627627,79.91859900357667,2.47691800177563,66.58664099813905,77.9197709998698,226.90192900336115
1786477195.539751,79.64593300130218,5.416501000581775,24.91943999484647,59.42232999950647,169.4042039962369
1786477195.7304132,97.55550599948037,3.4623589963302948,25.571456004399806,58.962701994460076,185.55202299467055
1786477195.9586782,96.44100900186459,3.6054140000487678,38.16891599853989,84.05312200193293,222.26846100238618
1786477196.1485612,87.97616500669392,2.605953995953314,35.94608999992488,58.99735000275541,185.52555900532752
1786477196.3692975,99.37298000295414,4.812170001969207,31.27332699659746,83.16856899909908,218.62704600061988
1786477196.5573225,93.92423900135327,4.606114998750854,26.1422319963458,58.948775003955234,183.62136100040516
1786477196.7351303,81.1376499987091,7.795215999067295,24.005405000934843,58.45772099564783,171.39599199435906
1786477196.9344716,81.96914700238267,9.807431997614913,40.772797001409344,59.620920997986104,192.17029699939303
1786477197.146105,76.43425699643558,5.2299460003268905,39.93039100168971,78.49408400215907,200.08867800061125
1786477197.362231,112.03723599464865,3.1339900015154853,38.86874700401677,58.71092399320332,212.75089699338423
1786477197.552731,81.4810740048415,3.1888599987723865,40.574629994807765,58.556332005537115,183.80089600395877
1786477197.765749,109.80029899656074,9.416711000085343,25.11317899916321,64.05275900033303,208.38294799614232
1786477197.9754977,83.58128899999429,3.968524993979372,55.26349100546213,59.95964199973969,202.77294699917547
1786477198.149839,80.12616999621969,6.268666002142709,23.749202002363745,58.59251699439483,168.73655499512097
1786477198.335226,91.19333900162019,5.106964999868069,25.74673200433608,58.51390599855222,180.56094200437656
1786477198.5206847,81.60179499827791,3.766266003367491,29.746738000540063,64.35603599675233,179.4708349989378
1786477198.7015228,83.24565999646438,7.084921999194194,23.751091001031455,61.04136099747848,175.1230339941685
1786477198.887715,95.12636300496524,5.35266799852252,23.71283200045582,58.83710899797734,183.02897200192092
1786477199.0788107,94.60505100287264,5.298149000736885,27.865078001923393,59.244569994916674,187.0128480004496
1786477199.2656593,86.47474200552097,7.074143999489024,25.309363001724705,63.232038999558426,182.09028800629312
1786477199.5093846,102.50987600011285,7.350383995799348,64.73205300426343,58.94453399378108,233.53684699395671
1786477199.7036493,80.72748300037347,13.739974005147815,37.48075099429116,58.99570000474341,190.94390800455585
1786477199.8804996,81.01692699710838,7.28434700431535,24.114904001180548,60.91437999566551,173.3305579982698
1786477200.0916522,96.80119100084994,7.192162003775593,35.175942997739185,69.05950100190239,208.2287970042671
1786477200.280018,81.37555400026031,4.17943100183038,36.970918998122215,59.39458800276043,181.92049200297333
1786477200.461262,86.48546400218038,5.5424269958166406,25.209715000528377,59.093255003972445,176.33086100249784
1786477200.647198,91.97470499930205,5.221372004598379,25.759639996977057,58.67394200322451,181.629659004102
1786477200.8254125,79.26019099977566,3.1549339983030222,26.083361000928562,59.64603099710075,168.144516996108
1786477201.00781,84.78324700263329,3.187322996382136,25.960398001188878,58.928477999870665,172.85944600007497
1786477201.2053132,103.20415099704405,2.5774360037758015,26.447062999068294,58.380312999361195,190.60896299924934
1786477201.3869202,81.10722099809209,3.025583006092347,30.701012998179067,59.188235994952265,174.02205299731577
1786477201.633239,115.27849999401951,2.7223990036873147,56.910669001808856,66.5156199975172,241.4271879970329
1786477201.8159792,90.84544899815228,2.7278249981463887,26.54517399787437,58.87657000130275,178.9950179954758
